book_name,c_content,c_reader,cid
1984,“栗树荫下，我出卖你，你出卖我。”,药师,652506519
1984,拖拖拉拉六天只看了前面一点儿，然后在看到那张纸条上写的是“我爱你”之后刷拉一晚上把后面全看完了，嗯。没有女主角加入，还是有点寂寞的呢~,已注销,867904399
1984,神作。中国人尤其适合做这本书的翻译，所有的词我们在历史上已经都备好了。,小椅子,348478258
1984,当你写评论都犹豫的时候，那他就真的来了。,少先队长,1331662474
1984,孕期看这本书是有点压抑，但确实很难放下。昨天合上书时，电视里宋祖英正在宏大的布景里唱爱我中华，恍如隔世。,alice奇境记,382271649
1984,去年刚开始读的时候强行看了几十页之后愣是没看下去，最近每天早上起床不开电脑专心看，才渐渐品读出其中之味，寓言最大的讽刺性就在于：你明明知道那是个虚构的故事，却又能在自己生活的世界里找到清晰的对照。,aaron,270516225
1984,看到“那本书”里的内容，令人咋舌，那一段完全可看做乔治奥威尔的个人政治观点阐述。这样精彩的书却被许多人只当做黑天朝黑党的工具，实在太狭隘，乔治奥威尔的担忧是根植于人性的，而不仅是对某个政治派别,掉线🌈,975238401
1984,如果一个政府没有把这本书列为禁书，它的原因一定是：觉得我们不够民主不够自由？看看这本书吧！,KAKAGOGO,1023383894
1984,最近在读《1984》解决了我一个重大疑问，以前我一直不太明白，明明举手之劳的分内之事，在衙门里为什么那么难办？明明很可以和颜悦色的教导，父母师长为什么一定要板着脸？为什么要作爱人，喜欢看别人为自己受苦，喜欢对方对自己的苦恋？因为权力的滋味很好受吧。,楚灵不吃香菜,1040406186
1984,他们的幻想，我们的历史     party竟然允许在大陆发行  ,flanuer,814623213
1984,最爱的书没有之一。迄今为止读过七遍，但是仍然还有非常多觉得困惑和不解的地方，这些疑惑是我更加深入地去了解历史和查阅资料的动力，由此也将我带到了一个更为广阔和残酷的领域，关于政治，关于人性。这本书带给我和教会我的东西实在太多太多，并且将终生受用。,鸡nim,263213772
1984,这遍读的感受在于发现：爱情和集权政治的共同点是：献身！,大人,721630264
1984,"""老大哥正在看着你""。“我们将在黑暗中相见”。一个英国人在1944年写的寓言，却预言了大量几十年后在中国发生的事情。关于人性、政治和专制。",挥雨,296704931
1984,1984在微博已经成为非法内容了,许魏洲的单眼皮,1332246554
1984,全书除了“我爱你”三个字，别的都绝望压抑至极。即使没有遇到过思想警察，也没有挨饿掉牙齿，还是在文字里惶恐不已，明明知道是虚构的，但是居然在自己的生活里找到了影子，大概因为2+2=5的情况太多了吧。,ztlpoppy,1059510040
1984,有种深刻入骨的悲凉。,川总,314112721
1984,无产阶级不是人,瑾朵朵,808965790
情人,博尔赫斯说：“人类的三个能力：记忆、理解、意志并非学究式的幻想。”随着岁月的流逝，人人都被迫背上越来越沉重的记忆负担，你可以失去记忆，但不能失去对记忆的知觉，否则你想从某个地方重新开始就拾不起来了。“它会在做梦时，在夜间工作时，在翻阅一本书或拐过一个街角时浮现出来”。只有那些真正理解了意志力在时间的记忆里耐心等待的人，才能战胜时间，在某个注定的时间“特意来告诉你，对我来说，我觉得现在你比年轻的时候更美，那时你是年轻女人，与你那时的面貌相比，我更爱你现在备受摧残的面容。” 叶芝写给至爱毛特•岗的情诗，灵魂与灵魂超越时空与肉体在诗句中对歌，岁月的沧桑在爱意下屈服。是的，只有一个人爱你朝圣者的灵魂，爱你衰老了的脸上痛苦的皱纹，爱你现在备受摧残的面容，那个人才是你值得信赖而又灵魂互赖、生死相随的真,[已注销],414590269
情人,真心欣赏不来,养气女史,596831598
情人,"想到梁文道解读的张爱玲，在说话做事之前，必先揣摩了别人的意愿，在考虑自己的做法。与年龄完全不符的老道和成熟，人情冷暖烂熟于心，理智的可怕。我觉得情人里塑造的女主角便是一样，客观冷淡的描述，好像是一个女人用冷眼看待自己的生活，感情，生死，考察打量，精打细算。她的多情是生长在无情的根基上的，所以对待情人的态度，也时常扭曲。整本书给我的感觉就是冷，结局点起了暖意，戛然而止，不让它再陷入现实的冷漠中去。整本书情节跳跃，不是我喜欢的一类书。 
",风情绝代怪阿姨,595872044
情人,我认识你，我永远记得你。那时候，你还很年轻，人人都说你美，现在我是特地来告诉你，对我来说，我觉得现在你比年轻的时候更美，那时你是年轻女人，与那时的面貌相比，我更爱你现在备受摧残的面容,你看起来很美味,510637880
情人,图书馆借的书，作者的序之前，有一个小伙留下“lover，我感动”的字样，图书馆工作人员盖了一个“污损检查”的红戳。,喀布爾馬戲團,680277439
情人,我看开头的译序说，这是杜拉斯最有“可读性的”一本书，好吧，我表示杜拉斯的其他作品我不敢再看了。我承认我比较低端。,哆啦C梦2.0,558403492
情人,看情人是因为小波,艾弗砷,130894277
情人,状态不好的时候真是不能看意识流，前一句推翻后一句，在当事人和旁观者中进进出出，来回就这一套，又不是不可靠叙述，更像是一本不确定心情的日记。实在没法假装喜欢杜拉斯，书里的爱和性爱，真有人觉得美吗。我还不如多看几本莱辛。,袁牧,658449056
情人,在各种地方都可以知道它很经典，但是我实在是读不进去,熊阿姨,10509898
情人,"王小波最推崇的王道乾先生的译笔，陆智昌的装帧，应该是国内最好的版本。就像侯孝贤的电影不存在剧透，看过改编的电影也不会影响读这本原著，文字与影像自有其语言，且截然不同。漫无边际的叙述， 跳跃性的结构，非常特别的阅读体验，同时也需要非常投入的阅读状态。文笔确实优美，但总感觉离我太远了，难以亲近。
",维城乱马,959222411
情人,标准娘炮作品 磨磨唧唧 无病呻吟 ,她还没有死,744287096
情人,后来，她哭了，因为她想到堤岸的哪个男人，因为她一时之间无法断定她是不是曾经爱过他，是不是用她所未曾见过的爱情去爱他，因为，他已经消失于历史，就像水消失在沙中一样，因为，只是在现在，此时此刻，从投向大海的乐声中，她才发现他，找到他。,李轻侯,484312065
情人,《情人》作为杜拉斯最负盛名的作品，较之其他的作品翻译的流畅度与通俗度要好上许多。爱情并不是整个故事的全部，至少不是我看到的全部——家庭，女主母亲、大哥对其的冷暴力，在我看来才是更影响其一生的“事出有因”。万事因家庭对个体的驱使而生，又因对它的逃离的而终，爱情以及其他不过迷乱那不可期的未来的风。,阿梦,760972864
情人,我猜原文一定很优美，不会像译版一样读起来有顿挫感,阖昔,16301520
情人,情人、洛丽塔、米兰之恋不愧是情爱小说并列三大巨作，风格我都不喜欢。,鹿君,394523270
情人,“我觉得现在你比年轻的时候更美，那时你是年轻女人，与你那时的面貌相比，我更爱你现在备受摧残的面容。”传说中小资们引述无数的一段话。读这本小书时，摸着自己光滑的大腿，想到几十年后衰老的容颜，心中一凉，恨不得在最美的年华死去。哎呀，我当然是说说而已。,Nanko,675937373
情人,说看懂的欢迎你们教教我你们怎么就看懂了!!!!!,RINGO,22298085
情人,"哇哇，此书更像是一首诗。而且看完全部之后，感觉开头诡异得惊艳
",小黄兔,602240755
情人,与其说小说的女主人公很迷人，不如说作者本人的气质更迷人。,伯爵在城堡,617016901
情人,我觉得给一星都是多的。神神叨叨，神神叨叨，狗屁无逻辑。那么多字那么大名声，讲不清楚一个好故事。神经病作家。,jiaon,874281359
老人与海,所欲求的是鱼，而得到的却是骨骸。老人得到了马林鱼又因鲨鱼失去了它。这就是生活。功利的人们爱看结果，尽管，结果是悲壮的。读到此间，我有理由相信你我之间分开的悲壮，只是生活。,苏宁,362840133
老人与海,“一个人可以被毁灭，但不能给打败。” ,バカ蓝蓝,233383121
老人与海,故事很好，译者文笔不好。。。类似这种经典都该去读原著，读不下去只能说你的英文亟待提高。。。别怪别的，只怪贪玩太多，读书太少。,Dreamxy,818260018
老人与海,圣地亚哥终于梦到了狮子。,品客,960579910
老人与海,刚重读了一遍。故事很简单，也很警醒，悲壮的硬汉主义色彩。老人八十多天没打到一条鱼，好不容易打到一条大鱼，还被鲨鱼吃掉了，一无所获地回来。很多人追求结果，但假如你失败一次又一次，好不容易成功一次，结果还是失败告终，你还能坚持下去吗？海明威告诉我们：人可以被毁灭，但不可以被打败！——就算一无所获，依然坚持到底。,[已注销],719306736
老人与海,看完很有食欲，我那天晚上吃了好几条鱼。【好像有什么不对,OZ,933728140
老人与海,看完还是觉得海明威是三流小说家，这本书至少可以砍掉一半。,商夏,690593211
老人与海,靠荷尔蒙写作的海明威就算一把浓密的大胡子也该归入青春写作的行列。海明威的成就应该得自他的浅薄，实际上是大鱼填补了生命的空隙。因为陆地上有一种直立行走的猴子，倘若不去海里与大鱼拔河，就会怀疑人生。,路西法尔,845194538
老人与海,说我不能理解成么,曾良君,423670248
老人与海,愈发感到外国文学应该读原版。,声音声音,707973375
老人与海,去你妈的虚无主义，老子是可以被毁灭，但是不能被打败的。,[已注销],182615681
老人与海,越是这样看起来朴素简明的文字，越是需要经过真正风浪的心灵才能体会其中奥义。看到他孤身一人两手空空回到茅棚，我也「觉得好像我胸膛里有什么东西碎了。」「我想人一旦被打败了，感觉也就舒坦些了；我从来不知道失败后竟还会这么舒坦。」,大头绿豆,1177625088
老人与海,人这可怜的一辈子，为了可笑的尊严荣耀，孤独地拼死拼活一辈子，到头来 什么都没有，也没有人能明白，只剩一副骨头。    另外，  文字无聊透顶。,花白胡子。,1077764806
老人与海,小学的时候学校让买课外读物，于是我买这本书。 原因是因为这本书比较薄，很便宜，省下的钱可以让我去打游戏！ 后来认真的看完了两遍，才发觉这本书写的真好。,本地西瓜🍞,324055483
老人与海,那句话怎么说来着，廉颇老矣，尚能饭否？,流浪の小圆头,730225796
老人与海,装出来的雄性激素,陈毓秀,443250600
老人与海,唯一一本看过不下五遍的书,汤团的帅爹,69384982
老人与海,我们或许就已经是老人。拥有一些技能和过去的辉煌，但漫漫的海洋中，似乎已经老迈。奋力一搏，可能只能够今日的一餐。悲哀？是的，如果只是看着结果的话。,Vamei,573404454
老人与海,不是我的菜，哥看不起语言贫瘠的小说。,动机在杭州,491592461
老人与海,在上班路上听完语音版。,StarKnight,889074358
穆斯林的葬礼,这本小说，曾经很风行，但时代和政治烙印太多，从整个小说的文学价值来说，没有太大意义。不推荐。盛名之下难符，它算其一,别歌,26301665
穆斯林的葬礼,披着宗教的皮，打着家族浮沉的幌子，写得还没《琉璃时代》一半好。80年代特有的矫情和小家子气。看到韩新月得绝症那段我就瞎了，一旦有了绝症的设定，一切的矫情都能显得情有可原。漂亮聪明柔弱，除了矫情没别的缺点，这唯一的缺点也被硬生生地写成文青特质。除了不受后妈待见，简直就是人见人爱完美无瑕的白莲花，多么高明的玛丽苏！敢情这就是80年代的伤痛青春文学啊。也不尽然，还有小姨子和姐夫的不伦之恋呢，这原来是棒子剧剧本啊。最失败的一点，整本书整个故事没有任何穆斯林特色，抛开民族宗教背景，故事同样完全成立。最后再婊一记此书最恶心我的一句话“穆斯林的规矩不能破，等客人走了，汉人用过的碗啊筷子啊还都得使碱水透透地煮呢”那汉人是不是可以嫌部分穆斯林体味重啊，你他妈有没有考虑过汉人读者的感受啊。,不是天才是地才,683928762
穆斯林的葬礼,"形容词用得太多了……第一烦梁冰玉的自私任性，整本书她究竟为他人付出了点儿什么？第二烦韩子奇感情上的懦弱无能，他其实除了玉谁也不爱。第三才能轮到梁君璧，她的无知和狭隘其实谈不上恶，却害了别人也害了自己。至于十全十美的韩新月基本没啥讲的价值。
",阿朴,584018964
穆斯林的葬礼,韩太太一出场的几番戏，就差点看不下去，文笔差且不提了，作者一边自顾自地赞美着美，一边又拙劣地去丑化人物，真教人难堪。,半辈子,584199273
穆斯林的葬礼,三观不正的鼻祖，居然分这么高？我的三观破碎了……,[已注销],569466302
穆斯林的葬礼,老远就闻到那股恶心的味道,李小丢,206351523
穆斯林的葬礼,矫情的文笔，扭曲的三观,maccamania,561279775
穆斯林的葬礼,文笔啰嗦，人物矫情也就算了。看到最后我终于明白为什么说这本书让人恶心了...因为我自己也被恶心的透透的,Hazel,802796829
穆斯林的葬礼,我尼玛是败给这矫情的文体了，这用词，这语言完全／彻底地影响我阅读,饭夫斯基,906858450
穆斯林的葬礼,同样是茅盾文学奖 和平凡的世界差得有点远吧,Ms_underwater,498640946
穆斯林的葬礼,你糊涂啊！胡说什么同情，怜悯 ？那种廉价的，卑微的情感能适用于你和我吗？我是一个感情泛滥、随处抛洒、随处赐予以换去别人的感激的伪善者吗？你是一个精神世界一贫如洗、仰赖别人感情的施舍的乞丐吗？你亵渎了我们之间的爱！你问我爱是什么？我告诉你：爱就是火，火总是光明的，不管那熊熊燃烧的是煤块还是木材，是大叔还是小草，只要是火，就闪耀着同样的光辉！爱就是爱，他是人类自发的美好情感，我是因为爱你才爱你，此外没有任何目的！【如果有人这么对我说的话，我甚至不相信我能有耐心等他全部说完以后再去抽他大嘴巴。。。。。。。。。。,Mr.& Miss 贝塔,614488957
穆斯林的葬礼,很努力，没天分,dumbo,755089172
穆斯林的葬礼,本来是想了解一下国内穆斯林的的历史文化，结果好似看了十几个小时的阿庆说故事= =然后看到大家都在探讨姐夫和小姨子的话题之类我就放心了……当然我觉得作者是以怀着真挚和热烈的情感在描绘中国穆斯林的，但是那瞎眼的感情线她也写得非常high，总之……真是一言难尽的阅读体验……,陈三趣,865148731
穆斯林的葬礼,本来是怀着朝圣的心态去读的，结果，越读越觉得不过是一本文笔还不错但是却有点过时的言情小说。琼瑶，加一点宗教背景，加一点手艺人情结，加一车浓到令人窒息的时代气息（= =），加更多主要人物毫无节制的自我剖白，再减去些浪漫气质，基本上就等于霍达了。人物塑造真的不咋成功，脸谱化、扁平化、莫名其妙……化都很严重，只有梁君璧算是个有血有肉的。有关琢玉、藏玉的细节很好看，还有对穆斯林生活方式、宗教习惯的描写也蛮吸引人。,某四,810688541
穆斯林的葬礼,具体情节不记得了，只记得霍达是我小学同学的妈。,喜喜,706987937
穆斯林的葬礼,比琼瑶还不如，你妹的茅盾文学奖，你妹的名著。。,将来,597711064
穆斯林的葬礼,"除却宗教与玉,不过是一篇关于爱恨情仇的亘长的连续剧.",kissdemon,97286011
穆斯林的葬礼,被看似很宏大很人类学视角的题目驴的好惨！这奇葩书快把我恶心死了！三观不正、深井冰玛丽苏、谜の双重标准、民族沙文主义，真心连三流言情都算不上。故事和思想性抓急不说，写作手法很一般，关于玉和穆斯林生活的知识也没写多少，意义何在？要说时代局限，未央歌和青春之歌也很苏很浅很幼稚，但起码人家三观健康啊，都能理解，这本什么鬼？！？！最后，尼玛作者和北大多大仇？？？,快雪时晴,802080021
穆斯林的葬礼,俺无法理解这本书的美,[已注销],563840826
穆斯林的葬礼,轴逼村炮邪教脑残养成指南,范克里夫大尉,916050373
哈利·波特与密室,厉害的作家会把物件运用地天衣无缝前后贯通，乍看是有趣的东西，结果会成为引导情节的梗。罗恩的魔杖是这样，会飞的汽车是这样，里德尔的日记也是这样。罗琳阿姨受我一拜。,傅踢踢,1096313444
哈利·波特与密室,诬陷海格打开密室并说蜘蛛是怪兽，记忆藏进十五岁的日记。顺着蜘蛛的线索，蜘蛛害怕蟒蛇，证明海格的清白塑造海格鲁莽喜爱不听话怪兽的人物形象。凤凰啄眼，戳中命门。控制金妮的灵魂，金妮给予越多，伏地魔能量越大直至能独立。密室之门的精彩回旋，整日哭啼的女孩，水槽暗道，蛇的纹身。哈利与伏地魔相似之处颇多，唯一不同的是选择。,昏金暗玉,765587332
哈利·波特与密室,我终于明白“金妮是个重要角色”这句话不仅体现在男女关系上了。邓布利多的人格魅力渐渐展现，果然是惹人喜爱的。其实更喜爱的是他把“柠檬雪糕”当成进自己办公室的口令。想起来电影里的桃金娘，书里这个果然更烦人一点。罗恩和赫敏苗头不对了哦呵呵呵呵。,我不是盆栽啊,481397258
哈利·波特与密室,电影的结构非常侦探故事，一系列的惊悚案件，却不知道是谁做的，直到最后真相大白。小说的结构反倒不那么侦探，围绕的故事更多也更有趣一点。,SWX,785604895
哈利·波特与密室,陋居是最美好的家,葱,429675424
哈利·波特与密室,把悬疑、玄幻、少年成长结合得太好了，而且又是这种全年龄向的大白话，佩服。石化的共同点还是很精巧的。用两本书来介绍主要故事结构和主角群，暑假、生日、开学、魁地奇、万圣节、圣诞节、放假，每年的重要节点，都是哈利陪我们度过的，20年后尚且有这种感动，20年前追连载是有多幸福啊。,陆小包,1233405350
哈利·波特与密室,有种哈利其实没那么厉害，只是个时代的幸运儿的赶脚ˊ_>ˋ,木由,677323327
哈利·波特与密室,这一部的败笔在洛哈特和金妮身上。罗琳对洛哈特下笔不够狠，不够讽刺，不够尖锐；而且这个人物在后续完全没有继续出现也很遗憾（医院一章不能算）——随波逐流的伪君子在时局变化的反应其实很值得一写，我甚至怀疑这个人物是罗琳主线确定后再加上的，目的是为了搅混水。至于金妮，虽然明白是为了保持悬念所以刻意不多着笔墨，但是她的这种弱化持续了好几本，导致最后忽然变成十项全能实在令人难以信服。,方轮自行车,1149827303
哈利·波特与密室,书中的魔法世界和麻瓜世界比起来简直就是弱者，火车站要在伦敦火车站夹缝里修，斜角巷一点也没有都市的模样简直是贫民窟...更可气的是，魔法世界最牛逼的大反派复活，为非作歹，麻瓜世界竟然丝毫反应也无，反倒是哈利开个飞车就惹了不小的麻烦。感觉魔法世界就像X战警一样应该属于弱势群体。可全书毫无和麻瓜的冲突太奇怪了吧。,southstarj,769066892
哈利·波特与密室,七本里最喜欢的这本。。,二月鸟语,1015363302
哈利·波特与密室,那时常常幻想自己也是格兰芬多的学生，最想学魔药学和天文学，亲眼见见独角兽，养一只猫头鹰，也想要一把飞天扫帚好打魁地奇球，去霍格莫德村喝黄油啤酒......太多太多了，恨不得那个世界的一切都去试。,[已注销],509161855
哈利·波特与密室,"和第一部一样
都是童书杰作",无声时代·歌姬,52293144
哈利·波特与密室,日记是灵魂的碎片。就觉得金妮和哈利有戏，果然有。,丹朱AI🌵,530443081
哈利·波特与密室,看了第二遍，我爱她的逻辑和想象力。,Catsoul喵魂,443276496
哈利·波特与密室,如第一部评,Paradox,497836201
哈利·波特与密室,2009.02.12.这一部细细回看，很多伏笔已经开始出现了，世界观也渐渐完整。,Neroat,1633929846
哈利·波特与密室,"那是一个时代
",日立,179005255
哈利·波特与密室,结局有点潦草。故事性依然强悍。,小海,537517609
哈利·波特与密室,小时候当时读着会有害怕的感觉,无知水也,190089787
哈利·波特与密室,最近在重读 有些只看了电影 没看书,南柚子变异成🍋,968677191
万历十五年,以古看今之极品。原来中国的那么多问题，五百年前未解决，五百年后依然未解决。谁说社会一定是进步的？,公元1874,545424738
万历十五年,用张居正申时行讲政治 用海瑞讲经济 用戚继光讲军事 用李贽讲思想界 线索一气呵成 事实充分 见解透彻清晰。看带学术性质的书会有点费劲 看的很慢 会想很多 但是收获很多 感觉这本书给 中国历代政治得失打了基础。,小木心熊,640776985
万历十五年,给三星会不会被喷啊，但的确有点通俗学术莫凌两可，如果没有《明朝那些事儿》系列做对比，不行没有那个我也读不懂这个，好多例子没有背景，单读我也读不出个所以然来。作者应该是想剖析那一年的一个由盛至衰的转折吧，但却是着重介绍了几个历史人物，有文有武，年代跨度不明确，还是不明白这年到底咋了,小晨,581401703
万历十五年,纵观全书，每位人物都力图转变，却都陷入了一个怪圈——被文官集团钳制，以致整个王朝发展在万历十五年几近停滞。“以史为鉴，可以知兴替。”,老泰瑞,541993860
万历十五年,以几个万历年间的人物命运做出发点大局观的对明朝乃至整个古中国的文化政治制进行刨析。果真不是那么简单啊。依赖模糊的道德坚持儒家的人治而非法制。导致社会接近扭曲无法最优化。这种古怪脱节的体皇帝也并不是万能的。再，黄教授的大历史观确实让人开拓视野。书写的作为历史读物来讲也一点都不乏味。,海孩等pk14,549144967
万历十五年,读明史，我是越来越憎恶知识分子和儒家了,陆大鹏Hans,820895319
万历十五年,当一个人口众多的国家，各人行动全凭儒家简单粗浅而又无法固定的原则所限制，而法律又缺乏创造性，则其社会发展的程度，必然受到限制。——对这句话印象深刻。,大-燕-威-王,166148736
万历十五年,自由之说，于人而言确为奢谈；命运之枷，帝王 能臣 名将 宿儒皆是囚徒。,断见,576468579
万历十五年,这样的书读一本，远胜简单的历史故事书看十本啊，不仅了解了文化政治制度的症结所在，人心被制度的扭曲，更是学习了一种大视野看问题的思维。绝赞推荐！,小岩井,957804369
万历十五年,此书之热，叶公好龙者与有力焉。,一晌贪欢,27645731
万历十五年,因个人意愿和作为制度产物的身份相冲突而选择消极怠工的皇帝，胆大如天手腕强硬却死后被清算的前首辅和处事温和以和为贵的现首辅，清正廉洁但与现实脱节的官吏，军事才能出众却敌不过重文轻武现状的总兵，自封异端自相矛盾的大哲学家，是这历史失败总记录年鉴的主角们，技术不能展开，财政乱作一团，军备只按最低标准，以道德支撑半瘫痪的法律系统，大明帝国的覆灭实为必然。然而跳出1587来看，似乎年年都可称得上大失败。,失意的孩子,1016100890
万历十五年,缺乏对数目字和其他以清晰为特征的技术的掌握，而寄希望于用简单的道德纲领推行于日渐复杂的社会现实，甚至不惜压抑社会局部的开放和发展来阻止复杂度上升，以维持理想中简单淳朴的民风。在旁无强敌的封闭世界不失其合理性。,槿生_SARAH,891559920
万历十五年,黄仁宇的书有个特点：你从他的叙述中很难说他是左是右，或者更准确地说，左右双方都能从他的书中看出很多东西来。作为一个搞历史的，能做到这一点确实罕见。另外，这书文脉比较曲折，想看明白作者到底在说啥不是很容易。,newleft,639761601
万历十五年,名气极大的一本书，但并非十足的学术性历史著作。黄先生采取的写作手法在此书面世的年代里堪称少见，也恰恰是因此而使它引起了许多人的注意。从内容上来看正如作者自己所说，贯穿其中的就是他的所谓“大历史”的观点，并且由点至线、由线到面地将人物与史实衔接起来，最终放眼于历史发展的规律与特点。这种类型的历史类书籍很适合大众阅读，可以说在专业与非专业之间找到了平衡。,润物,248835544
万历十五年,崇祯是个好皇帝。谢谢高育良书记推荐。,朱老板,1269606097
万历十五年,我很喜欢黄仁宇“大历史”的观点 历史上的每一件小事 看似平常 但前后必有连结 大的变革一定是弱小变动的累积 这本书用年代断点、追溯上下因果的方式去研究明朝万历年间的人与事 真得特别好看 力荐 ,小M,648711574
万历十五年,我的明史启蒙书，由此书开启了我研究明史的嗜好。不知道读了多少遍，好书总是越读越有味道，每次读我都有新的心得。,夕霏,499768629
万历十五年,一味的用现代标准评价古人，不大懂中国。,林小熏,780895610
万历十五年,枷锁之中的失败者群像 所谓失败者，是努力抗争过的人。,刘小流,1266750492
万历十五年,正德大串连 海瑞斗地主 筑墙使者张居正 农民领袖戚继光 明朝太可怕了 我坚决不要穿越到明朝去,[已注销],905615646
送你一颗子弹,刘瑜和饭饭这样的作者，永远聪明的既接地气，又有腔调。谁给打的标签是：“装逼青年”啊，写的这么平易近人还装逼？你看新闻联播的时候会不会脑溢血啊。,大丽花,247258443
送你一颗子弹,其实就是书读得太多，想得太多，絮絮叨叨，但是忍不住又产生了共鸣，一直对啊对啊就是这样的感觉,Joyce . Z,453228545
送你一颗子弹,这本书解答了我许多的疑问，即使是那些无法解答的，至少也让我知道我的那些焦虑、恐惧以及自我分析的漩涡并不是孤独的。,杜扬Seatory,239358327
送你一颗子弹,"这本书读了两遍，我喜欢刘瑜那种喋喋不休，絮絮叨叨，形容词连绵起伏，用不正经的语气讲诉时事和生活，轻松地读完，感觉确实有根针扎了你一下
",meiya,337148316
送你一颗子弹,喜欢刘瑜这样的，明明厉害的要死，却把姿态放得很低很低。,进宝,703610138
送你一颗子弹,这些小水文写成BLOG也不一定天天去看吧，那么多我我我，许多观点非黑即白，中文行文水平也很一般，为什么出书能分打到8.8啊？,菠菜,397464342
送你一颗子弹,好吧，我承认我手贱，不喜欢还是硬着头皮读完了。刘瑜女士惯常的模式就是脱离语境，把两种文化现象在表象的层面上扯在一起横向比较，不知纵向，然后得出一个西方中心论视角下的简单粗暴结论。欠缺女性主义意识的小女子情怀与世俗化的小聪明打底，加一点学术花椒、文艺/伪文艺鸡精，就乱炖出了知识结构破碎的所谓文化/政治随笔。她所呈现所表达的自由主义看来从来不通向真正的自由，更不通向生存方式多元的社会图景。我真的很想问，这些打着自由、民主旗号的学者们真的有严肃地思考及反省吗，真的是为中国的前途、吾土吾民的未来着想吗？还是仅仅是一种伪精英脱离现实的幻想与自我陶醉？,心猿,353296804
送你一颗子弹,如果不是看了很多书，如果不是经历了很多事情，是无法了解到书中的狡诈，或许会带着她所说的一厢情愿与自以为是，超级自恋的苟且活着吧。人会伤害你，所以要多认识人；对于书，更是这样。,伊卡洛斯,273095112
送你一颗子弹,非常喜欢的一个与本人气息相近的女学者，不拘泥于学术，不炫耀学识，从日常之中提取细节挖掘深层的意识形态．生动有趣又不乏深刻．读此书时，一直想说的一句话是：这姑娘真可爱,周冲,495268196
送你一颗子弹,最大的感觉是这本书的编辑杂乱无章，使得那五个章别的分类失去了意义，就如同一本摄影集，经过内容编辑与画面排版的，与只是弄一沓装订成本的在观感与阅读上是有极大区别的，而这本书在编辑上相当欠缺诚意，杂得零零碎碎。其次是，刘瑜很喜欢提出一个个观点与看法，但她抖出了太多名词想要支撑一个观点，却没一个能讨论得透彻，所以那些讨论就只是一个个名词的集中，此处显得观点很狭隘，总结得也很马虎。或者正如后记所说的，这是她的私人博物馆，正因为这本书于她的私人感情太重，所以忽略了观者的感受。在我看来，这本书大部分内容欠缺营养，要是大量删减三分二内容，剩下的三分之一就会是很好读的一本。,A-sun*,280699631
送你一颗子弹,原来就是一本博客书，骗钱的味道很重。文章有点意思，也仅仅是有点意思。,川总,422916125
送你一颗子弹,好在哪里？,溪流,649332060
送你一颗子弹,无论周围有多少人称赞，我还是觉得这位小资的女公知，浪费了这样好的一个书名。,绝世老葱,590810762
送你一颗子弹,这是一本挺私人的书。子弹没有我想象的威力大，反而是书中透露孤独的影子和小偏执让我感到血肉的温暖。,DizzyWhale,253917485
送你一颗子弹,这是除了王小波《理想国和哲人王》之外我做笔记最多的书，共鸣感很强很强。 我喜欢读比我年纪大的人的书，可以汲取很多生活的养分。 我喜欢不再年轻的女人，她们各有风韵与自己的简介，比如宛若夜河般宁静的席慕容，比如宁静如诗的龙应台，再比如这位刘瑜。总是那么真实，让生活以清晰的脉络呈现出来， 如同冬天的风， 让人清醒。,小亚,463388346
送你一颗子弹,离政治哲学实在太远，实在是不值得一看，给这么高分的那些人是不是瞎了眼？,韧勉,742800005
送你一颗子弹,共鸣之处多到难以概述。,沉歌,810917019
送你一颗子弹,读刘瑜让我再一次感受到了读一本书就跟和一个智者在对话。而刘瑜，如果有机会，我们肯定会成为特别交心的朋友，一起去买猪头肉一起吐槽一切。我爱上这个幽默的女人了。她和我相似，以至于让我对我的未来都已经有了信心的人。（arthas推荐。,mOco,564783936
送你一颗子弹,实在是太水了，博客随笔还得加点立场原则，多半文章东拉西扯不知所云，自恋心理倒登峰造极，就算作为随笔，我觉得也就一刚入学的本科生水平。,老脸,463892783
送你一颗子弹,大龄文青女博士装嫩自黑扮俏，几乎每篇都妙语连珠，这些“子弹”打在身上不疼，还怪痒痒，怪舒服的,晚安好运©,769422381
哈利·波特与火焰杯,"这是最好的一本,
读书时既快乐又满足  折服于罗琳谋篇布局的能力  我当时就说，只凭写作手法，她已经是一等作家。再加上故事，她是伟大作家
读到邓布利多发派任务时 心里激动万分，太棒了，反击！而且各路英豪重出江湖   定让世人大吃一惊 大开眼界  Let'hit it",无声时代·歌姬,52294781
哈利·波特与火焰杯,可惜了塞德里克，好好一帅哥，挂了。,丹朱AI🌵,530443296
哈利·波特与火焰杯,火焰杯的剧情写得比较紧凑……事情虽然顺利解决但并不是看见前面能猜到后面的故事……火焰杯开始篇幅这个加大了，火焰杯的整个故事犹如哈利波特系列里面的一个高潮，非常值得一看……,碧落亦然,45757170
哈利·波特与火焰杯,开始出现死亡，更多黑暗。,默音,594372346
哈利·波特与火焰杯,系列里最好的一本！,曾良君,403010088
哈利·波特与火焰杯,我初中同学有全套原版啊！！！！羡慕到死啊！！！！想当年，这本书真的是天价了，我过年才敢跟我妈说要买……,胖花,492086485
